Using device: cpu
Starting DQN on MountainCar-v0 for 3000 episodes
[DQN] Ep 96/3000 Reward=-200.00 Mean20=-200.00 Eps=0.414
[DQN] Ep 97/3000 Reward=-200.00 Mean20=-200.00 Eps=0.410
[DQN] Ep 98/3000 Reward=-200.00 Mean20=-200.00 Eps=0.407
[DQN] Ep 99/3000 Reward=-200.00 Mean20=-200.00 Eps=0.403
[DQN] Ep 100/3000 Reward=-200.00 Mean20=-200.00 Eps=0.400
Saved latest checkpoint (episode 100) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 101/3000 Reward=-200.00 Mean20=-200.00 Eps=0.396
[DQN] Ep 102/3000 Reward=-200.00 Mean20=-200.00 Eps=0.393
[DQN] Ep 103/3000 Reward=-200.00 Mean20=-200.00 Eps=0.389
[DQN] Ep 104/3000 Reward=-200.00 Mean20=-200.00 Eps=0.386
[DQN] Ep 105/3000 Reward=-200.00 Mean20=-200.00 Eps=0.382
[DQN] Ep 106/3000 Reward=-200.00 Mean20=-200.00 Eps=0.379
[DQN] Ep 107/3000 Reward=-200.00 Mean20=-200.00 Eps=0.376
[DQN] Ep 108/3000 Reward=-200.00 Mean20=-200.00 Eps=0.373
[DQN] Ep 109/3000 Reward=-200.00 Mean20=-200.00 Eps=0.369
[DQN] Ep 110/3000 Reward=-200.00 Mean20=-200.00 Eps=0.366
Saved latest checkpoint (episode 110) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 111/3000 Reward=-200.00 Mean20=-200.00 Eps=0.363
[DQN] Ep 112/3000 Reward=-200.00 Mean20=-200.00 Eps=0.360
[DQN] Ep 113/3000 Reward=-200.00 Mean20=-200.00 Eps=0.357
[DQN] Ep 114/3000 Reward=-200.00 Mean20=-200.00 Eps=0.354
[DQN] Ep 115/3000 Reward=-200.00 Mean20=-200.00 Eps=0.351
[DQN] Ep 116/3000 Reward=-200.00 Mean20=-200.00 Eps=0.348
[DQN] Ep 117/3000 Reward=-200.00 Mean20=-200.00 Eps=0.345
[DQN] Ep 118/3000 Reward=-200.00 Mean20=-200.00 Eps=0.342
[DQN] Ep 119/3000 Reward=-200.00 Mean20=-200.00 Eps=0.339
[DQN] Ep 120/3000 Reward=-200.00 Mean20=-200.00 Eps=0.336
Saved latest checkpoint (episode 120) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 121/3000 Reward=-200.00 Mean20=-200.00 Eps=0.333
[DQN] Ep 122/3000 Reward=-200.00 Mean20=-200.00 Eps=0.330
[DQN] Ep 123/3000 Reward=-200.00 Mean20=-200.00 Eps=0.328
[DQN] Ep 124/3000 Reward=-200.00 Mean20=-200.00 Eps=0.325
[DQN] Ep 125/3000 Reward=-200.00 Mean20=-200.00 Eps=0.322
[DQN] Ep 126/3000 Reward=-200.00 Mean20=-200.00 Eps=0.319
[DQN] Ep 127/3000 Reward=-200.00 Mean20=-200.00 Eps=0.317
[DQN] Ep 128/3000 Reward=-200.00 Mean20=-200.00 Eps=0.314
[DQN] Ep 129/3000 Reward=-200.00 Mean20=-200.00 Eps=0.312
[DQN] Ep 130/3000 Reward=-200.00 Mean20=-200.00 Eps=0.309
Saved latest checkpoint (episode 130) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 131/3000 Reward=-200.00 Mean20=-200.00 Eps=0.306
[DQN] Ep 132/3000 Reward=-200.00 Mean20=-200.00 Eps=0.304
[DQN] Ep 133/3000 Reward=-200.00 Mean20=-200.00 Eps=0.301
[DQN] Ep 134/3000 Reward=-200.00 Mean20=-200.00 Eps=0.299
[DQN] Ep 135/3000 Reward=-200.00 Mean20=-200.00 Eps=0.296
[DQN] Ep 136/3000 Reward=-200.00 Mean20=-200.00 Eps=0.294
[DQN] Ep 137/3000 Reward=-200.00 Mean20=-200.00 Eps=0.291
[DQN] Ep 138/3000 Reward=-200.00 Mean20=-200.00 Eps=0.289
[DQN] Ep 139/3000 Reward=-200.00 Mean20=-200.00 Eps=0.287
[DQN] Ep 140/3000 Reward=-200.00 Mean20=-200.00 Eps=0.284
Saved latest checkpoint (episode 140) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 141/3000 Reward=-200.00 Mean20=-200.00 Eps=0.282
[DQN] Ep 142/3000 Reward=-200.00 Mean20=-200.00 Eps=0.280
[DQN] Ep 143/3000 Reward=-200.00 Mean20=-200.00 Eps=0.277
[DQN] Ep 144/3000 Reward=-200.00 Mean20=-200.00 Eps=0.275
[DQN] Ep 145/3000 Reward=-200.00 Mean20=-200.00 Eps=0.273
[DQN] Ep 146/3000 Reward=-200.00 Mean20=-200.00 Eps=0.271
[DQN] Ep 147/3000 Reward=-200.00 Mean20=-200.00 Eps=0.268
[DQN] Ep 148/3000 Reward=-200.00 Mean20=-200.00 Eps=0.266
[DQN] Ep 149/3000 Reward=-200.00 Mean20=-200.00 Eps=0.264
[DQN] Ep 150/3000 Reward=-200.00 Mean20=-200.00 Eps=0.262
Saved latest checkpoint (episode 150) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 151/3000 Reward=-200.00 Mean20=-200.00 Eps=0.260
[DQN] Ep 152/3000 Reward=-200.00 Mean20=-200.00 Eps=0.258
[DQN] Ep 153/3000 Reward=-200.00 Mean20=-200.00 Eps=0.256
[DQN] Ep 154/3000 Reward=-200.00 Mean20=-200.00 Eps=0.254
[DQN] Ep 155/3000 Reward=-200.00 Mean20=-200.00 Eps=0.252
[DQN] Ep 156/3000 Reward=-200.00 Mean20=-200.00 Eps=0.250
[DQN] Ep 157/3000 Reward=-200.00 Mean20=-200.00 Eps=0.248
[DQN] Ep 158/3000 Reward=-200.00 Mean20=-200.00 Eps=0.246
[DQN] Ep 159/3000 Reward=-200.00 Mean20=-200.00 Eps=0.244
[DQN] Ep 160/3000 Reward=-200.00 Mean20=-200.00 Eps=0.242
Saved latest checkpoint (episode 160) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 161/3000 Reward=-200.00 Mean20=-200.00 Eps=0.240
[DQN] Ep 162/3000 Reward=-200.00 Mean20=-200.00 Eps=0.238
[DQN] Ep 163/3000 Reward=-200.00 Mean20=-200.00 Eps=0.236
[DQN] Ep 164/3000 Reward=-200.00 Mean20=-200.00 Eps=0.234
[DQN] Ep 165/3000 Reward=-200.00 Mean20=-200.00 Eps=0.232
[DQN] Ep 166/3000 Reward=-200.00 Mean20=-200.00 Eps=0.231
[DQN] Ep 167/3000 Reward=-200.00 Mean20=-200.00 Eps=0.229
[DQN] Ep 168/3000 Reward=-200.00 Mean20=-200.00 Eps=0.227
[DQN] Ep 169/3000 Reward=-200.00 Mean20=-200.00 Eps=0.225
[DQN] Ep 170/3000 Reward=-200.00 Mean20=-200.00 Eps=0.224
Saved latest checkpoint (episode 170) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 171/3000 Reward=-200.00 Mean20=-200.00 Eps=0.222
[DQN] Ep 172/3000 Reward=-200.00 Mean20=-200.00 Eps=0.220
[DQN] Ep 173/3000 Reward=-200.00 Mean20=-200.00 Eps=0.218
[DQN] Ep 174/3000 Reward=-200.00 Mean20=-200.00 Eps=0.217
[DQN] Ep 175/3000 Reward=-200.00 Mean20=-200.00 Eps=0.215
[DQN] Ep 176/3000 Reward=-200.00 Mean20=-200.00 Eps=0.213
[DQN] Ep 177/3000 Reward=-200.00 Mean20=-200.00 Eps=0.212
[DQN] Ep 178/3000 Reward=-200.00 Mean20=-200.00 Eps=0.210
[DQN] Ep 179/3000 Reward=-200.00 Mean20=-200.00 Eps=0.209
[DQN] Ep 180/3000 Reward=-200.00 Mean20=-200.00 Eps=0.207
Saved latest checkpoint (episode 180) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 181/3000 Reward=-200.00 Mean20=-200.00 Eps=0.205
[DQN] Ep 182/3000 Reward=-200.00 Mean20=-200.00 Eps=0.204
[DQN] Ep 183/3000 Reward=-200.00 Mean20=-200.00 Eps=0.202
[DQN] Ep 184/3000 Reward=-200.00 Mean20=-200.00 Eps=0.201
[DQN] Ep 185/3000 Reward=-200.00 Mean20=-200.00 Eps=0.199
[DQN] Ep 186/3000 Reward=-200.00 Mean20=-200.00 Eps=0.198
[DQN] Ep 187/3000 Reward=-200.00 Mean20=-200.00 Eps=0.196
[DQN] Ep 188/3000 Reward=-200.00 Mean20=-200.00 Eps=0.195
[DQN] Ep 189/3000 Reward=-200.00 Mean20=-200.00 Eps=0.194
[DQN] Ep 190/3000 Reward=-200.00 Mean20=-200.00 Eps=0.192
Saved latest checkpoint (episode 190) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 191/3000 Reward=-200.00 Mean20=-200.00 Eps=0.191
[DQN] Ep 192/3000 Reward=-200.00 Mean20=-200.00 Eps=0.189
[DQN] Ep 193/3000 Reward=-200.00 Mean20=-200.00 Eps=0.188
[DQN] Ep 194/3000 Reward=-200.00 Mean20=-200.00 Eps=0.187
[DQN] Ep 195/3000 Reward=-200.00 Mean20=-200.00 Eps=0.185
[DQN] Ep 196/3000 Reward=-200.00 Mean20=-200.00 Eps=0.184
[DQN] Ep 197/3000 Reward=-200.00 Mean20=-200.00 Eps=0.182
[DQN] Ep 198/3000 Reward=-200.00 Mean20=-200.00 Eps=0.181
[DQN] Ep 199/3000 Reward=-200.00 Mean20=-200.00 Eps=0.180
[DQN] Ep 200/3000 Reward=-200.00 Mean20=-200.00 Eps=0.179
Saved latest checkpoint (episode 200) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 201/3000 Reward=-200.00 Mean20=-200.00 Eps=0.177
[DQN] Ep 202/3000 Reward=-200.00 Mean20=-200.00 Eps=0.176
[DQN] Ep 203/3000 Reward=-200.00 Mean20=-200.00 Eps=0.175
[DQN] Ep 204/3000 Reward=-200.00 Mean20=-200.00 Eps=0.174
[DQN] Ep 205/3000 Reward=-200.00 Mean20=-200.00 Eps=0.172
[DQN] Ep 206/3000 Reward=-200.00 Mean20=-200.00 Eps=0.171
[DQN] Ep 207/3000 Reward=-200.00 Mean20=-200.00 Eps=0.170
[DQN] Ep 208/3000 Reward=-200.00 Mean20=-200.00 Eps=0.169
[DQN] Ep 209/3000 Reward=-200.00 Mean20=-200.00 Eps=0.168
[DQN] Ep 210/3000 Reward=-200.00 Mean20=-200.00 Eps=0.166
Saved latest checkpoint (episode 210) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 211/3000 Reward=-200.00 Mean20=-200.00 Eps=0.165
[DQN] Ep 212/3000 Reward=-200.00 Mean20=-200.00 Eps=0.164
[DQN] Ep 213/3000 Reward=-200.00 Mean20=-200.00 Eps=0.163
[DQN] Ep 214/3000 Reward=-200.00 Mean20=-200.00 Eps=0.162
[DQN] Ep 215/3000 Reward=-200.00 Mean20=-200.00 Eps=0.161
[DQN] Ep 216/3000 Reward=-200.00 Mean20=-200.00 Eps=0.160
[DQN] Ep 217/3000 Reward=-200.00 Mean20=-200.00 Eps=0.158
[DQN] Ep 218/3000 Reward=-200.00 Mean20=-200.00 Eps=0.157
[DQN] Ep 219/3000 Reward=-200.00 Mean20=-200.00 Eps=0.156
[DQN] Ep 220/3000 Reward=-200.00 Mean20=-200.00 Eps=0.155
Saved latest checkpoint (episode 220) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 221/3000 Reward=-200.00 Mean20=-200.00 Eps=0.154
[DQN] Ep 222/3000 Reward=-200.00 Mean20=-200.00 Eps=0.153
[DQN] Ep 223/3000 Reward=-200.00 Mean20=-200.00 Eps=0.152
[DQN] Ep 224/3000 Reward=-200.00 Mean20=-200.00 Eps=0.151
[DQN] Ep 225/3000 Reward=-200.00 Mean20=-200.00 Eps=0.150
[DQN] Ep 226/3000 Reward=-200.00 Mean20=-200.00 Eps=0.149
[DQN] Ep 227/3000 Reward=-200.00 Mean20=-200.00 Eps=0.148
[DQN] Ep 228/3000 Reward=-200.00 Mean20=-200.00 Eps=0.147
[DQN] Ep 229/3000 Reward=-200.00 Mean20=-200.00 Eps=0.146
[DQN] Ep 230/3000 Reward=-200.00 Mean20=-200.00 Eps=0.145
Saved latest checkpoint (episode 230) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 231/3000 Reward=-200.00 Mean20=-200.00 Eps=0.144
[DQN] Ep 232/3000 Reward=-200.00 Mean20=-200.00 Eps=0.143
[DQN] Ep 233/3000 Reward=-200.00 Mean20=-200.00 Eps=0.142
[DQN] Ep 234/3000 Reward=-200.00 Mean20=-200.00 Eps=0.142
[DQN] Ep 235/3000 Reward=-200.00 Mean20=-200.00 Eps=0.141
[DQN] Ep 236/3000 Reward=-200.00 Mean20=-200.00 Eps=0.140
[DQN] Ep 237/3000 Reward=-200.00 Mean20=-200.00 Eps=0.139
[DQN] Ep 238/3000 Reward=-200.00 Mean20=-200.00 Eps=0.138
[DQN] Ep 239/3000 Reward=-200.00 Mean20=-200.00 Eps=0.137
[DQN] Ep 240/3000 Reward=-200.00 Mean20=-200.00 Eps=0.136
Saved latest checkpoint (episode 240) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 241/3000 Reward=-195.00 Mean20=-199.75 Eps=0.135
[DQN] Ep 242/3000 Reward=-200.00 Mean20=-199.75 Eps=0.135
[DQN] Ep 243/3000 Reward=-200.00 Mean20=-199.75 Eps=0.134
[DQN] Ep 244/3000 Reward=-200.00 Mean20=-199.75 Eps=0.133
[DQN] Ep 245/3000 Reward=-200.00 Mean20=-199.75 Eps=0.132
[DQN] Ep 246/3000 Reward=-200.00 Mean20=-199.75 Eps=0.131
[DQN] Ep 247/3000 Reward=-200.00 Mean20=-199.75 Eps=0.130
[DQN] Ep 248/3000 Reward=-200.00 Mean20=-199.75 Eps=0.130
[DQN] Ep 249/3000 Reward=-200.00 Mean20=-199.75 Eps=0.129
[DQN] Ep 250/3000 Reward=-200.00 Mean20=-199.75 Eps=0.128
Saved latest checkpoint (episode 250) → Mountaincart/checkpoints/last_model.pth
New best model saved (mean(20)=-199.75) → Mountaincart/checkpoints/best_model.pth
[DQN] Ep 251/3000 Reward=-200.00 Mean20=-199.75 Eps=0.127
[DQN] Ep 252/3000 Reward=-200.00 Mean20=-199.75 Eps=0.126
[DQN] Ep 253/3000 Reward=-200.00 Mean20=-199.75 Eps=0.126
[DQN] Ep 254/3000 Reward=-200.00 Mean20=-199.75 Eps=0.125
